folioviv,foliohog,id_pobla,parentesco,sexo,edad,afrod,hablaesp,hablaind,lenguaind,hablaing,hablaotro,etnia,asiste_esc,no_asisb,nivelaprob,gradoaprob,alfabetism,edo_conyug,inf_selec,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_hog
296012111,1,04,3,2,16,2,1,2,,2,2,1,2,05,02,6,1,9,2,29013,29,013,0445,00001,334
296012112,1,01,1,1,47,2,1,2,,2,2,2,2,,02,6,1,7,2,29013,29,013,0445,00001,334
296012112,1,02,2,2,46,2,1,2,,2,2,2,2,,02,6,1,7,2,29013,29,013,0445,00001,334
296012112,1,03,3,1,26,2,1,2,,2,2,2,2,06,06,3,,1,2,29013,29,013,0445,00001,334
296012112,1,04,4,2,2,2,,,,,,,,,,,,,2,29013,29,013,0445,00001,334
296012112,1,05,4,1,8,2,1,2,,2,2,2,1,,02,3,1,,2,29013,29,013,0445,00001,334
296012112,1,06,5,2,24,2,1,2,,2,2,2,2,06,06,3,,1,1,29013,29,013,0445,00001,334
296012113,1,01,1,2,53,2,1,2,,2,2,1,2,,02,2,1,2,2,29013,29,013,0445,00001,334
296012113,1,02,3,1,19,2,1,2,,2,2,1,2,10,03,3,,9,1,29013,29,013,0445,00001,334
296012114,1,01,1,1,42,2,1,2,,2,2,2,2,,02,6,1,1,2,29013,29,013,0445,00001,334
296012114,1,02,2,2,40,2,1,2,,2,2,2,2,,02,6,1,1,2,29013,29,013,0445,00001,334
296012114,1,03,3,1,20,2,1,2,,2,2,2,2,10,02,6,1,9,2,29013,29,013,0445,00001,334
296012114,1,04,3,2,19,2,1,2,,2,2,2,2,10,02,6,1,9,1,29013,29,013,0445,00001,334
296012114,1,05,3,2,8,2,1,2,,2,2,2,1,,02,3,1,,2,29013,29,013,0445,00001,334
296012115,1,01,1,1,36,2,1,2,,2,2,1,2,,02,4,2,1,2,29013,29,013,0445,00001,334
296012115,1,02,2,2,33,2,1,2,,2,2,2,2,,03,3,,1,1,29013,29,013,0445,00001,334
296012115,1,03,3,2,16,2,1,2,,2,2,2,2,12,03,3,,9,2,29013,29,013,0445,00001,334
296012115,1,04,3,1,12,2,1,2,,2,2,2,1,,02,6,1,9,2,29013,29,013,0445,00001,334
296012116,1,01,1,1,30,1,1,2,,2,2,2,2,10,02,6,1,1,2,29013,29,013,0445,00001,334
296012116,1,02,6,1,51,2,1,2,,2,2,1,2,,02,1,2,1,2,29013,29,013,0445,00001,334
296012116,1,03,6,2,56,2,1,2,,2,2,1,2,,02,6,1,1,2,29013,29,013,0445,00001,334
296012116,1,04,2,2,23,1,1,2,,2,2,1,2,10,02,6,1,1,1,29013,29,013,0445,00001,334
296012116,1,05,7,1,25,2,1,2,,2,2,2,2,14,00,,2,9,2,29013,29,013,0445,00001,334
296012116,1,06,3,2,7,2,1,2,,2,2,1,1,,02,1,2,,2,29013,29,013,0445,00001,334
296012116,1,07,3,2,7,2,1,2,,2,2,1,1,,02,1,2,,2,29013,29,013,0445,00001,334
296012116,1,08,3,2,6,2,1,2,,2,2,1,1,,01,3,2,,2,29013,29,013,0445,00001,334
296012117,1,01,1,1,55,2,1,2,,2,2,2,2,,02,6,1,8,2,29013,29,013,0445,00001,334
296012117,1,02,2,2,52,2,1,2,,2,2,2,2,,03,3,,8,1,29013,29,013,0445,00001,334
296012117,1,03,3,1,21,2,1,2,,2,2,2,1,,08,2,,9,2,29013,29,013,0445,00001,334
296012118,1,01,1,1,25,2,1,2,,2,2,1,2,10,02,5,1,1,2,29013,29,013,0445,00001,334
296012118,1,02,2,2,23,2,1,2,,2,2,1,2,10,02,6,1,1,1,29013,29,013,0445,00001,334
296012118,1,03,3,2,6,2,1,2,,2,2,1,1,,02,1,1,,2,29013,29,013,0445,00001,334
296012118,1,04,3,1,3,2,1,2,,2,2,1,2,03,00,,,,2,29013,29,013,0445,00001,334
296012119,1,01,1,1,49,2,1,2,,2,2,2,2,,02,6,1,6,2,29013,29,013,0445,00001,334
296012119,1,02,2,2,44,2,1,2,,2,2,2,2,,02,6,1,6,1,29013,29,013,0445,00001,334
296012119,1,03,3,2,18,2,1,2,,2,2,2,2,10,03,3,,9,2,29013,29,013,0445,00001,334
296012120,1,01,1,2,31,2,1,2,,2,2,2,2,,02,6,1,1,1,29013,29,013,0445,00001,334
296012120,1,02,3,1,7,2,1,2,,2,2,2,1,,02,2,1,,2,29013,29,013,0445,00001,334
296026902,1,01,1,1,59,2,1,2,,2,2,1,2,,02,6,1,6,2,29034,29,034,0446,00004,452
296026902,1,02,2,2,53,2,1,2,,2,2,1,2,,03,3,,6,1,29034,29,034,0446,00004,452
296026902,1,03,3,2,32,2,1,2,,2,2,1,2,,06,3,,9,2,29034,29,034,0446,00004,452
296026902,1,04,3,2,14,2,1,2,,2,2,1,1,,03,2,,9,2,29034,29,034,0446,00004,452
296026902,1,05,4,2,9,2,1,2,,2,2,1,1,,02,3,1,,2,29034,29,034,0446,00004,452
296026902,1,06,4,1,3,2,1,2,,2,2,1,2,03,00,,,,2,29034,29,034,0446,00004,452
296026903,1,01,1,1,36,2,1,2,,2,2,1,2,,03,3,,1,1,29034,29,034,0446,00004,452
296026903,1,02,2,2,26,2,1,2,,2,2,1,2,06,03,3,,1,2,29034,29,034,0446,00004,452
296026903,1,03,3,1,11,2,1,2,,2,2,1,1,,02,5,1,,2,29034,29,034,0446,00004,452
296026903,1,04,3,1,10,2,1,2,,2,2,1,1,,02,4,1,,2,29034,29,034,0446,00004,452
296026904,1,01,1,1,32,2,1,2,,2,2,2,2,,03,3,,1,1,29034,29,034,0446,00004,452
296026904,1,02,2,2,45,2,1,2,,2,2,2,2,,02,6,1,1,2,29034,29,034,0446,00004,452
296026904,1,03,3,1,10,2,1,2,,2,2,2,1,,02,5,1,,2,29034,29,034,0446,00004,452
296026905,1,01,1,1,62,2,1,2,,2,2,2,2,,02,6,1,8,2,29034,29,034,0446,00004,452
296026905,1,02,2,2,60,2,1,2,,2,2,2,2,,02,6,1,8,1,29034,29,034,0446,00004,452
296026906,1,01,1,1,70,2,1,2,,2,2,2,2,,02,6,1,8,2,29034,29,034,0446,00004,452
296026906,1,02,2,2,61,2,1,2,,2,2,2,2,,03,3,,8,1,29034,29,034,0446,00004,452
296026907,1,01,1,2,34,2,1,2,,2,2,2,2,,03,3,,9,1,29034,29,034,0446,00004,452
296026907,1,02,3,2,13,2,1,2,,2,2,2,1,,03,1,,9,2,29034,29,034,0446,00004,452
296026907,1,03,3,1,8,2,1,2,,2,2,2,1,,02,2,2,,2,29034,29,034,0446,00004,452
296026908,1,01,1,1,49,2,1,2,,2,2,1,2,,02,6,1,8,1,29034,29,034,0446,00004,452
296026908,1,02,2,2,48,2,1,2,,2,2,1,2,,03,3,,8,2,29034,29,034,0446,00004,452
296026909,1,01,1,1,44,2,1,2,,2,2,2,2,,06,3,,1,2,29034,29,034,0446,00004,452
296026909,1,02,2,2,41,2,1,2,,2,2,2,2,,06,3,,1,1,29034,29,034,0446,00004,452
296026909,1,03,3,1,15,2,1,2,,2,2,2,1,,03,3,,9,2,29034,29,034,0446,00004,452
296026910,1,01,1,1,51,2,1,2,,2,2,1,2,,03,3,,6,2,29034,29,034,0446,00004,452
296026910,1,02,2,2,41,2,1,2,,2,2,1,2,,08,5,,6,1,29034,29,034,0446,00004,452
296026910,1,03,3,2,15,2,1,2,,2,2,2,1,,03,3,,9,2,29034,29,034,0446,00004,452
296026910,1,04,3,1,11,2,1,2,,2,2,2,1,,02,6,1,,2,29034,29,034,0446,00004,452
296026910,1,05,3,2,9,2,1,2,,2,2,2,1,,02,3,1,,2,29034,29,034,0446,00004,452
296026912,1,01,1,1,64,2,1,2,,2,2,2,2,,03,3,,8,1,29034,29,034,0446,00004,452
296026912,1,02,2,2,64,2,1,2,,2,2,2,2,,03,3,,8,2,29034,29,034,0446,00004,452
296026912,1,03,3,2,38,2,1,2,,2,2,2,2,,08,5,,9,2,29034,29,034,0446,00004,452
296026912,1,04,3,1,36,2,1,2,,2,2,2,2,,06,3,,4,2,29034,29,034,0446,00004,452
296026912,1,05,4,1,14,2,1,2,,2,2,2,1,,03,2,,9,2,29034,29,034,0446,00004,452
296026912,1,06,4,1,16,2,1,2,,2,2,2,1,,06,1,,9,2,29034,29,034,0446,00004,452
296026913,1,01,1,1,51,2,1,2,,2,2,2,2,,06,3,,7,1,29034,29,034,0446,00004,452
296026913,1,02,2,2,45,1,1,2,,2,2,2,2,,06,3,,7,2,29034,29,034,0446,00004,452
296026913,1,03,3,2,30,2,1,2,,2,2,2,2,06,06,3,,7,2,29034,29,034,0446,00004,452
296026913,1,04,3,1,18,2,1,2,,2,2,2,1,,03,3,,9,2,29034,29,034,0446,00004,452
296026913,1,05,4,2,0,2,,,,,,,,,,,,,2,29034,29,034,0446,00004,452
296026914,1,01,1,2,44,2,1,2,,2,2,2,2,,03,3,,8,2,29034,29,034,0446,00004,452
296026914,1,02,3,1,26,2,1,2,,2,2,2,2,04,06,3,,8,2,29034,29,034,0446,00004,452
296026914,1,03,3,1,22,2,1,2,,2,2,2,1,,08,1,,9,2,29034,29,034,0446,00004,452
296026914,1,04,3,1,15,2,1,2,,2,2,2,1,,03,3,,9,2,29034,29,034,0446,00004,452
296026914,1,05,5,2,24,2,1,2,,2,2,2,2,06,06,3,,8,1,29034,29,034,0446,00004,452
296026914,1,06,4,1,1,2,,,,,,,,,,,,,2,29034,29,034,0446,00004,452
296026915,1,01,1,1,79,2,1,2,,2,2,2,2,,02,6,1,8,2,29034,29,034,0446,00004,452
296026915,1,02,2,2,83,2,1,2,,2,2,1,2,,00,,1,8,2,29034,29,034,0446,00004,452
296026915,1,03,3,2,43,2,1,2,,2,2,1,2,,03,3,,9,2,29034,29,034,0446,00004,452
296026915,1,04,4,2,21,2,1,2,,2,2,1,2,05,03,3,,9,1,29034,29,034,0446,00004,452
296026915,1,05,4,2,14,2,1,2,,2,2,2,1,,03,1,,9,2,29034,29,034,0446,00004,452
296026915,1,06,4,2,8,2,1,2,,2,2,2,1,,02,3,1,,2,29034,29,034,0446,00004,452
296026916,1,01,1,1,59,2,1,2,,2,2,2,2,,03,3,,6,2,29034,29,034,0446,00004,452
296026916,1,02,2,2,58,2,1,2,,2,2,2,2,,06,3,,6,1,29034,29,034,0446,00004,452
296026916,1,03,3,1,25,1,1,2,,2,2,2,1,,08,4,,9,2,29034,29,034,0446,00004,452
296026916,1,04,4,2,7,2,1,2,,2,2,2,1,,02,2,1,,2,29034,29,034,0446,00004,452
296026917,1,01,1,2,36,2,1,2,,2,2,1,2,,08,3,,2,1,29034,29,034,0446,00004,452
296026917,1,02,3,2,13,2,1,2,,2,2,1,1,,03,1,,9,2,29034,29,034,0446,00004,452
296026917,1,03,3,1,7,2,1,2,,2,2,1,1,,02,2,1,,2,29034,29,034,0446,00004,452
296026917,1,04,3,2,5,2,1,2,,2,2,1,1,,01,2,2,,2,29034,29,034,0446,00004,452
296026918,1,01,1,2,23,2,1,2,,2,2,1,2,10,03,3,,1,1,29034,29,034,0446,00004,452
296026919,1,01,1,2,35,2,1,2,,2,2,1,2,,03,3,,1,1,29034,29,034,0446,00004,452
296026919,1,02,3,1,17,2,1,2,,2,2,1,1,,06,1,,9,2,29034,29,034,0446,00004,452
296026920,1,01,1,1,33,2,1,2,,2,2,1,2,,08,2,,1,1,29034,29,034,0446,00004,452
296026920,1,02,2,2,29,2,1,2,,2,2,1,2,10,06,3,,1,2,29034,29,034,0446,00004,452
296026920,1,03,3,1,2,2,,,,,,,,,,,,,2,29034,29,034,0446,00004,452
296026921,1,01,1,1,41,2,1,2,,2,2,2,2,,08,3,,8,2,29034,29,034,0446,00004,452
296026921,1,02,2,2,46,2,1,2,,2,2,2,2,,08,4,,8,1,29034,29,034,0446,00004,452
296026922,1,01,1,1,41,2,1,2,,2,2,1,2,,03,3,,1,2,29034,29,034,0446,00004,452
296026922,1,02,2,2,33,2,1,2,,2,2,1,2,,03,3,,1,1,29034,29,034,0446,00004,452
296026922,1,03,3,1,16,2,1,2,,2,2,1,1,,06,2,,9,2,29034,29,034,0446,00004,452
296026922,1,04,3,1,8,2,1,2,,2,2,1,1,,02,3,1,,2,29034,29,034,0446,00004,452
296026922,1,05,3,2,7,2,1,2,,2,2,1,1,,02,1,1,,2,29034,29,034,0446,00004,452
296027201,1,01,1,1,51,2,1,2,,2,2,1,2,,02,6,1,1,2,29034,29,034,0445,00002,278
296027201,1,02,2,2,48,2,1,2,,2,2,2,2,,03,3,,1,1,29034,29,034,0445,00002,278
296027202,1,01,1,1,57,2,1,2,,2,2,1,2,,02,3,2,1,1,29034,29,034,0445,00002,278
296027203,1,01,1,1,34,2,1,2,,2,2,2,2,,06,3,,6,1,29034,29,034,0445,00002,278
296027203,1,02,2,2,29,2,1,2,,2,2,2,2,06,06,2,,6,2,29034,29,034,0445,00002,278
296027203,1,03,3,2,11,2,1,2,,2,2,2,1,,02,5,1,,2,29034,29,034,0445,00002,278
296027203,1,04,3,1,9,2,1,2,,2,2,2,1,,02,3,1,,2,29034,29,034,0445,00002,278
296027203,1,05,3,1,5,2,1,2,,2,2,2,1,,01,3,2,,2,29034,29,034,0445,00002,278
296027204,1,01,1,1,72,2,1,2,,2,2,1,2,,02,3,1,5,2,29034,29,034,0445,00002,278
296027204,1,02,3,2,37,2,1,2,,2,2,1,2,,03,3,,3,1,29034,29,034,0445,00002,278
296027204,1,03,4,2,14,2,1,2,,2,2,1,1,,03,2,,9,2,29034,29,034,0445,00002,278
296027206,1,01,1,2,30,2,1,2,,2,2,2,2,10,06,3,,7,2,29034,29,034,0445,00002,278
296027206,1,02,2,1,32,2,1,2,,2,2,2,2,,06,3,,7,1,29034,29,034,0445,00002,278
296027206,1,03,3,2,7,2,1,2,,2,2,2,1,,02,1,1,,2,29034,29,034,0445,00002,278
296027206,1,04,3,1,4,2,1,2,,2,2,2,2,03,00,,,,2,29034,29,034,0445,00002,278
296027207,1,01,1,1,30,2,1,2,,2,2,2,2,05,03,3,,1,2,29034,29,034,0445,00002,278
296027207,1,02,2,2,36,2,1,2,,2,2,2,2,,02,6,1,1,1,29034,29,034,0445,00002,278
296027207,1,03,3,2,8,2,1,2,,2,2,2,1,,02,2,1,,2,29034,29,034,0445,00002,278
296027208,1,01,1,1,63,2,1,2,,1,2,1,2,,08,5,,1,2,29034,29,034,0445,00002,278
296027208,1,02,2,2,36,2,1,2,,2,2,1,2,,07,3,,1,1,29034,29,034,0445,00002,278
296027208,1,03,3,2,4,2,1,2,,2,2,1,2,03,00,,,,2,29034,29,034,0445,00002,278
296027209,1,01,1,2,38,2,1,2,,2,2,2,2,,06,3,,1,1,29034,29,034,0445,00002,278
296027209,1,02,3,2,17,2,1,2,,2,2,2,1,,06,3,,9,2,29034,29,034,0445,00002,278
296027209,1,03,3,1,16,2,1,2,,2,2,2,1,,06,1,,9,2,29034,29,034,0445,00002,278
296027209,1,04,3,1,10,2,1,2,,2,2,2,1,,02,4,1,,2,29034,29,034,0445,00002,278
296027210,1,01,1,1,38,2,1,2,,2,2,1,2,,03,3,,6,2,29034,29,034,0445,00002,278
296027210,1,02,3,2,14,2,1,2,,2,2,1,1,,03,2,,9,2,29034,29,034,0445,00002,278
296027210,1,03,3,1,4,2,1,2,,2,2,1,1,,01,2,,,2,29034,29,034,0445,00002,278
296027210,1,04,2,2,35,2,1,2,,2,2,1,2,,06,3,,6,1,29034,29,034,0445,00002,278
296027210,1,05,3,1,11,2,1,2,,2,2,1,1,,02,6,1,,2,29034,29,034,0445,00002,278
296027211,1,01,1,1,35,2,1,2,,2,2,2,2,,06,3,,1,1,29034,29,034,0445,00002,278
296027211,1,02,2,2,19,2,1,2,,2,2,2,2,09,03,3,,1,2,29034,29,034,0445,00002,278
296027211,1,03,3,1,2,2,,,,,,,,,,,,,2,29034,29,034,0445,00002,278
296027213,1,01,1,1,39,2,1,2,,2,2,1,2,,03,3,,6,1,29034,29,034,0445,00002,278
296027213,1,02,2,2,36,2,1,2,,2,2,1,2,,06,1,,6,2,29034,29,034,0445,00002,278
296027213,1,03,3,2,17,2,1,2,,2,2,2,1,,06,1,,9,2,29034,29,034,0445,00002,278
296027213,1,04,3,1,12,2,1,2,,2,2,2,1,,03,2,,9,2,29034,29,034,0445,00002,278
296027214,1,01,1,1,52,2,1,2,,2,2,2,2,,03,3,,1,2,29034,29,034,0445,00002,278
296027214,1,02,2,2,50,2,1,2,,2,2,2,2,,02,6,1,1,1,29034,29,034,0445,00002,278
296027215,1,01,1,2,69,2,1,2,,2,2,2,2,,02,4,1,9,2,29034,29,034,0445,00002,278
296027215,1,02,7,1,74,2,1,2,,2,2,2,2,,02,3,1,9,2,29034,29,034,0445,00002,278
296027215,1,03,7,2,64,2,1,2,,2,2,2,2,,02,2,1,9,2,29034,29,034,0445,00002,278
296027215,1,04,7,1,22,2,1,2,,2,2,1,2,04,06,3,,7,1,29034,29,034,0445,00002,278
296027215,1,05,7,2,22,2,1,2,,2,2,2,2,06,06,3,,7,2,29034,29,034,0445,00002,278
296027215,1,06,4,1,1,2,,,,,,,,,,,,,2,29034,29,034,0445,00002,278
296027216,1,01,1,1,41,2,1,2,,2,2,2,2,,02,6,1,1,1,29034,29,034,0445,00002,278
296027216,1,02,2,2,38,2,1,2,,2,2,1,2,,03,3,,1,2,29034,29,034,0445,00002,278
296027216,1,03,3,2,20,2,1,2,,2,2,2,2,07,06,3,,2,2,29034,29,034,0445,00002,278
296027216,1,04,3,2,19,2,1,2,,1,2,2,2,04,03,3,,9,2,29034,29,034,0445,00002,278
296027216,1,05,3,2,9,2,1,2,,2,2,1,1,,02,3,1,,2,29034,29,034,0445,00002,278
296027216,1,06,4,2,3,2,1,2,,2,2,1,2,03,00,,,,2,29034,29,034,0445,00002,278
296027217,1,01,1,1,83,2,1,2,,2,2,2,2,,00,,1,6,2,29034,29,034,0445,00002,278
296027217,1,02,2,2,64,2,1,2,,2,2,2,2,,02,2,1,6,1,29034,29,034,0445,00002,278
296027218,1,01,1,2,38,2,1,2,,2,2,2,2,,06,3,,9,1,29034,29,034,0445,00002,278
296027218,1,02,3,2,11,2,1,2,,2,2,2,1,,02,5,1,,2,29034,29,034,0445,00002,278
296027219,1,01,1,1,81,2,1,2,,2,2,2,2,,00,,1,8,2,29034,29,034,0445,00002,278
296027219,1,02,2,2,76,2,2,2,,2,2,2,2,,02,6,1,8,2,29034,29,034,0445,00002,278
296027219,1,03,3,1,52,2,1,2,,2,2,2,2,,02,6,1,9,1,29034,29,034,0445,00002,278
296027220,1,01,1,1,39,2,1,2,,2,2,2,2,,03,3,,8,1,29034,29,034,0445,00002,278
296027220,1,02,2,2,31,2,1,2,,2,2,2,2,,03,3,,8,2,29034,29,034,0445,00002,278
296027220,1,03,3,2,7,2,1,2,,2,2,2,1,,02,2,1,,2,29034,29,034,0445,00002,278
296027220,1,04,3,1,2,2,,,,,,,,,,,,,2,29034,29,034,0445,00002,278
300059102,1,01,1,2,29,1,1,2,,2,2,2,2,07,06,3,,2,1,30010,30,010,0469,00001,3434
300059102,1,02,3,2,10,1,1,2,,2,2,2,1,,02,5,1,,2,30010,30,010,0469,00001,3434
300059102,1,03,3,1,9,1,1,2,,2,2,2,1,,02,3,,,2,30010,30,010,0469,00001,3434
300059103,1,01,1,2,48,2,1,2,,2,2,2,2,,02,6,1,1,1,30010,30,010,0469,00001,3434
300059103,1,02,2,1,57,2,1,2,,2,2,2,2,,02,2,1,1,2,30010,30,010,0469,00001,3434
300059103,1,03,3,1,25,2,1,2,,2,2,2,2,10,07,2,,9,2,30010,30,010,0469,00001,3434
300059103,1,04,3,2,24,2,1,2,,2,2,2,2,14,06,3,,9,2,30010,30,010,0469,00001,3434
300059104,1,01,1,2,39,2,1,2,,2,2,1,2,,03,3,,1,2,30010,30,010,0469,00001,3434
300059104,1,02,2,1,42,2,1,2,,2,2,1,2,,06,3,,1,1,30010,30,010,0469,00001,3434
300059104,1,03,3,2,17,2,1,2,,2,2,1,1,,06,2,,9,2,30010,30,010,0469,00001,3434
300059104,1,04,3,1,15,2,1,2,,2,2,1,1,,03,3,,9,2,30010,30,010,0469,00001,3434
300059104,1,05,3,2,7,2,1,2,,2,2,1,1,,02,1,1,,2,30010,30,010,0469,00001,3434
300059105,1,01,1,2,65,2,1,2,,2,2,1,2,,02,1,2,1,2,30010,30,010,0469,00001,3434
300059105,1,02,2,1,73,2,1,2,,2,2,1,2,,02,6,1,1,2,30010,30,010,0469,00001,3434
300059105,1,03,4,1,19,2,1,2,,2,2,1,2,05,03,1,,9,1,30010,30,010,0469,00001,3434
300059105,1,04,4,1,13,2,1,2,,2,2,1,1,,03,1,,9,2,30010,30,010,0469,00001,3434
300059105,1,05,4,1,12,2,1,2,,2,2,1,1,,02,6,1,9,2,30010,30,010,0469,00001,3434
300059106,1,01,1,1,25,2,1,2,,2,2,2,2,10,02,6,1,1,1,30010,30,010,0469,00001,3434
300059106,1,02,2,2,24,2,1,2,,2,2,2,2,10,02,6,1,1,2,30010,30,010,0469,00001,3434
300059106,1,03,3,2,8,2,1,2,,2,2,2,1,,02,2,1,,2,30010,30,010,0469,00001,3434
300059106,1,04,3,2,2,2,,,,,,,,,,,,,2,30010,30,010,0469,00001,3434
300059107,1,01,1,1,58,2,1,2,,2,2,1,2,,02,2,1,1,2,30010,30,010,0469,00001,3434
300059107,1,02,2,2,68,2,1,2,,2,2,1,2,,02,3,1,1,2,30010,30,010,0469,00001,3434
300059107,1,03,3,2,37,2,1,2,,2,2,1,2,,06,3,,2,1,30010,30,010,0469,00001,3434
300059107,1,04,4,1,2,2,,,,,,,,,,,,,2,30010,30,010,0469,00001,3434
300059108,1,01,1,1,32,2,1,2,,2,2,2,2,05,06,3,,6,1,30010,30,010,0469,00001,3434
300059108,1,02,2,2,24,2,1,2,,2,2,2,2,06,06,3,,6,2,30010,30,010,0469,00001,3434
300059108,1,03,3,2,7,2,1,2,,2,2,2,1,,02,1,1,,2,30010,30,010,0469,00001,3434
300059108,1,04,3,2,4,2,1,2,,2,2,2,2,15,00,,,,2,30010,30,010,0469,00001,3434
300059108,1,05,3,1,0,2,,,,,,,,,,,,,2,30010,30,010,0469,00001,3434
300059109,1,01,1,1,47,2,1,2,,2,2,2,2,,02,6,1,6,1,30010,30,010,0469,00001,3434
300059109,1,02,2,2,46,2,1,2,,2,2,2,2,,02,6,1,6,2,30010,30,010,0469,00001,3434
300059109,1,03,3,1,24,2,1,2,,2,2,2,2,10,06,3,,9,2,30010,30,010,0469,00001,3434
300059109,1,04,3,1,23,2,1,2,,2,2,2,2,10,06,3,,9,2,30010,30,010,0469,00001,3434
300059110,1,01,1,1,73,2,1,2,,2,2,2,2,,02,6,1,6,2,30010,30,010,0469,00001,3434
300059110,1,02,2,2,72,2,1,2,,2,2,2,2,,02,3,1,6,2,30010,30,010,0469,00001,3434
300059110,1,03,3,2,50,2,1,2,,2,2,2,2,,02,6,1,9,1,30010,30,010,0469,00001,3434
300059111,1,01,1,2,48,2,1,2,,2,2,2,2,,00,,1,2,1,30010,30,010,0469,00001,3434
300059111,1,02,3,2,24,2,1,2,,2,2,2,2,04,02,6,1,2,2,30010,30,010,0469,00001,3434
300059111,1,03,3,1,20,2,1,2,,2,2,2,1,,08,1,,9,2,30010,30,010,0469,00001,3434
300059111,1,04,4,2,9,2,1,2,,2,2,2,1,,02,3,1,,2,30010,30,010,0469,00001,3434
300059113,1,01,1,2,70,2,1,2,,2,2,1,2,,02,3,1,5,2,30010,30,010,0469,00001,3434
300059113,1,02,3,1,35,2,1,2,,2,2,1,2,,06,3,,9,1,30010,30,010,0469,00001,3434
300059114,1,01,1,2,47,2,1,2,,2,2,1,2,,03,3,,6,1,30010,30,010,0469,00001,3434
300059114,1,02,3,2,13,2,1,2,,2,2,1,1,,03,1,,9,2,30010,30,010,0469,00001,3434
300059115,1,01,1,2,59,2,1,2,,2,2,2,2,,02,4,1,3,1,30010,30,010,0469,00001,3434
300059115,1,02,3,2,34,2,1,2,,2,2,2,2,,03,3,,8,2,30010,30,010,0469,00001,3434
300059115,1,03,5,1,38,2,1,2,,2,2,2,2,,02,6,1,8,2,30010,30,010,0469,00001,3434
300059115,1,04,4,1,15,2,1,2,,2,2,2,1,,03,3,,9,2,30010,30,010,0469,00001,3434
300059115,1,05,4,1,10,2,1,2,,2,2,2,1,,02,4,1,,2,30010,30,010,0469,00001,3434
300059116,1,01,1,2,47,2,1,2,,2,2,2,2,,03,3,,5,2,30010,30,010,0469,00001,3434
300059116,1,02,3,2,22,2,1,2,,2,2,2,2,06,06,3,,2,1,30010,30,010,0469,00001,3434
300059116,1,03,4,2,2,2,,,,,,,,,,,,,2,30010,30,010,0469,00001,3434
300059117,1,01,1,1,70,2,1,2,,2,2,2,2,,00,,2,1,2,30010,30,010,0469,00001,3434
300059117,1,02,2,2,45,2,1,2,,2,2,2,2,,00,,2,1,1,30010,30,010,0469,00001,3434
300059117,1,03,3,1,51,2,1,2,,2,2,2,2,,00,,2,9,2,30010,30,010,0469,00001,3434
300059118,1,01,1,1,65,2,1,2,,2,2,2,2,,02,3,1,7,2,30010,30,010,0469,00001,3434
300059118,1,02,2,2,62,2,1,2,,2,2,2,2,,02,2,1,7,1,30010,30,010,0469,00001,3434
300059119,1,01,1,1,37,2,1,2,,2,2,2,2,,06,3,,8,1,30010,30,010,0469,00001,3434
300059119,1,02,2,2,37,2,1,2,,2,2,2,2,,06,3,,8,2,30010,30,010,0469,00001,3434
300059119,1,03,3,2,16,2,1,2,,2,2,2,1,,06,1,,9,2,30010,30,010,0469,00001,3434
300059119,1,04,3,1,12,2,1,2,,2,2,2,1,,03,1,,9,2,30010,30,010,0469,00001,3434
300059119,1,05,3,2,8,2,1,2,,2,2,2,1,,02,2,1,,2,30010,30,010,0469,00001,3434
300097101,1,01,1,1,67,2,1,2,,2,2,1,2,,00,,2,8,2,30014,30,014,0462,00001,3659
300097101,1,02,2,2,66,2,1,2,,2,2,1,2,,02,3,1,8,2,30014,30,014,0462,00001,3659
300097101,1,03,4,1,22,2,1,2,,2,2,1,2,04,02,6,1,9,1,30014,30,014,0462,00001,3659
300097102,1,01,1,1,62,2,1,2,,2,2,2,2,,02,1,1,2,1,30014,30,014,0462,00001,3659
300097103,1,01,1,1,49,2,1,2,,2,2,2,2,,02,3,1,1,1,30014,30,014,0462,00001,3659
300097103,1,02,2,2,46,2,1,2,,2,2,2,2,,02,6,1,1,2,30014,30,014,0462,00001,3659
300097103,1,03,8,2,72,2,1,2,,2,2,2,2,,00,,2,4,2,30014,30,014,0462,00001,3659
300097103,1,04,3,2,22,2,1,2,,2,2,2,2,09,08,3,,9,2,30014,30,014,0462,00001,3659
300097103,1,05,3,2,25,2,1,2,,2,2,2,2,09,08,3,,9,2,30014,30,014,0462,00001,3659
300097103,1,06,3,1,11,2,1,2,,2,2,2,1,,02,4,1,,2,30014,30,014,0462,00001,3659
300097104,1,01,1,1,53,2,1,2,,2,2,2,2,,03,3,,8,2,30014,30,014,0462,00001,3659
300097104,1,02,2,2,47,2,1,2,,2,2,2,2,,06,3,,8,2,30014,30,014,0462,00001,3659
300097104,1,03,3,1,15,2,1,2,,2,2,2,1,,03,2,,9,2,30014,30,014,0462,00001,3659
300097104,1,04,3,1,19,2,1,2,,2,2,2,1,,06,3,,9,1,30014,30,014,0462,00001,3659
300097105,1,01,1,1,37,2,1,2,,2,2,2,2,,03,3,,1,2,30014,30,014,0462,00001,3659
300097105,1,02,2,2,43,2,1,2,,2,2,2,2,,03,3,,1,1,30014,30,014,0462,00001,3659
300097105,1,03,3,1,20,2,1,2,,2,2,2,1,,08,1,,9,2,30014,30,014,0462,00001,3659
300097105,1,04,3,2,12,2,1,2,,2,2,2,1,,02,5,1,9,2,30014,30,014,0462,00001,3659
