"LLAVEVIV","P1_1","P1_2","P1_3","P1_4","P1_5","P1_6","P1_7_1","P1_7_2","P1_7_3","P1_7_4","P1_7_5","P1_7_6","P1_7_7","P1_7_8","P1_8_1_1","P1_8_1_2","P1_8_2_1","P1_8_2_2","P1_8_3_1","P1_8_3_2","P2_1","P2_2","P2_3","CVEGEO","CVE_ENT","MENOR10","UPM_DIS","EST_DIS","FAC_VIV","FOLIO","VIV_SEL"
"226004109","2","01","1","2","1","1","1","2","2","1","2","2","2","","2","","2","","2","","02","1","","22","22","1","3425","352",422,"2260041","09"
"226004110","2","02","1","2","1","1","1","1","2","1","2","2","2","","1","04","2","","2","","03","1","","22","22","1","3425","352",422,"2260041","10"
"226004111","2","02","2","2","1","1","1","1","2","1","2","2","2","","1","01","2","","2","","03","1","","22","22","1","3425","352",422,"2260041","11"
"226004112","2","02","1","2","1","1","1","1","1","1","2","2","1","2","2","","1","01","2","","04","1","","22","22","1","3425","352",422,"2260041","12"
"226004113","2","03","1","2","1","1","1","1","1","1","2","2","2","","1","05","1","02","2","","07","1","","22","22","1","3425","352",422,"2260041","13"
"226004114","2","03","1","2","1","1","1","1","1","1","1","2","1","1","1","01","2","","2","","02","1","","22","22","1","3425","352",422,"2260041","14"
"226004115","2","02","1","2","1","1","1","1","2","1","2","2","2","","1","01","1","01","2","","02","1","","22","22","1","3425","352",422,"2260041","15"
"226004116","2","02","2","2","1","1","1","1","2","1","2","2","2","","2","","2","","2","","05","1","","22","22","1","3425","352",422,"2260041","16"
"226004117","2","02","2","2","1","1","1","2","2","1","2","2","1","2","2","","2","","2","","07","1","","22","22","1","3425","352",422,"2260041","17"
"226004118","2","03","1","2","1","1","1","1","1","1","1","2","1","1","1","02","1","03","1","01","06","1","","22","22","1","3425","352",422,"2260041","18"
"226004119","2","02","1","2","1","1","1","1","1","1","2","2","2","","1","02","1","02","2","","04","1","","22","22","1","3425","352",422,"2260041","19"
"226004120","2","01","1","2","1","1","1","1","1","1","2","2","2","","1","02","2","","1","06","02","1","","22","22","1","3425","352",422,"2260041","20"
"226004121","3","02","2","2","1","1","1","2","1","2","2","2","1","2","1","03","2","","2","","03","1","","22","22","1","3425","352",422,"2260041","21"
"226004123","2","03","2","2","1","1","1","2","1","2","2","2","1","2","1","03","1","02","2","","04","1","","22","22","1","3425","352",422,"2260041","23"
"226004124","2","03","1","2","1","1","1","1","1","1","1","2","1","2","1","02","1","02","2","","04","1","","22","22","1","3425","352",422,"2260041","24"
"226010201","3","02","2","2","1","1","2","2","1","1","2","2","1","2","1","03","1","04","2","","05","1","","22","22","1","3426","353",717,"2260102","01"
"226010202","2","01","1","3","1","1","1","1","2","2","2","2","2","","1","02","1","01","2","","02","1","","22","22","1","3426","353",717,"2260102","02"
"226010203","2","03","1","3","1","1","1","2","1","1","2","2","2","","1","02","1","01","1","07","04","1","","22","22","1","3426","353",717,"2260102","03"
"226010204","2","02","2","2","2","1","1","1","1","2","1","2","2","","2","","2","","2","","04","1","","22","22","1","3426","353",717,"2260102","04"
"226010205","2","04","1","2","1","1","1","1","1","1","2","2","2","","1","01","1","01","1","02","13","1","","22","22","1","3426","353",717,"2260102","05"
"226010206","2","01","3","5","3","5","2","2","2","1","2","2","2","","1","01","1","01","2","","02","1","","22","22","1","3426","353",717,"2260102","06"
"226010207","2","02","1","2","1","1","2","2","2","2","2","2","2","","1","02","1","01","2","","04","1","","22","22","1","3426","353",717,"2260102","07"
"226010208","2","03","1","3","1","1","2","1","1","1","1","2","2","","1","05","2","","2","","10","1","","22","22","1","3426","353",717,"2260102","08"
"226010210","2","01","2","2","1","1","1","1","1","1","2","2","1","2","1","02","2","","2","","05","1","","22","22","1","3426","353",717,"2260102","10"
"226010211","2","03","2","2","1","1","1","2","1","1","2","2","2","","1","04","1","01","2","","02","1","","22","22","1","3426","353",717,"2260102","11"
"226010212","2","02","2","2","1","1","1","2","2","1","1","1","2","","1","01","2","","2","","05","1","","22","22","1","3426","353",717,"2260102","12"
"226010213","2","02","2","4","1","1","1","2","1","2","2","2","2","","1","03","2","","2","","03","1","","22","22","1","3426","353",717,"2260102","13"
"226010214","2","03","2","2","1","1","2","2","2","2","2","2","2","","1","03","1","01","2","","07","1","","22","22","1","3426","353",717,"2260102","14"
"226010215","2","01","2","2","1","1","1","2","1","1","2","2","2","","1","01","2","","2","","02","1","","22","22","1","3426","353",717,"2260102","15"
"226010216","2","01","2","2","1","1","1","1","1","1","2","2","2","","1","02","1","01","2","","04","1","","22","22","1","3426","353",717,"2260102","16"
"226010217","2","02","1","2","1","1","2","2","2","1","2","2","2","","1","01","1","02","2","","04","1","","22","22","1","3426","353",717,"2260102","17"
"226010218","2","02","2","2","1","1","2","2","2","2","2","2","2","","1","01","1","02","2","","03","1","","22","22","1","3426","353",717,"2260102","18"
"226010219","2","03","2","3","1","1","1","2","2","2","1","2","1","2","1","05","1","03","2","","02","1","","22","22","1","3426","353",717,"2260102","19"
"226010220","2","01","3","5","3","4","2","2","2","2","2","2","2","","2","","2","","2","","01","","","22","22","1","3426","353",717,"2260102","20"
"226011201","2","01","1","2","1","1","1","1","2","1","2","2","2","","1","01","1","02","2","","01","","","22","22","1","3427","352",782,"2260112","01"
"226011202","2","02","1","2","1","1","1","1","1","1","2","2","2","","2","","2","","2","","02","1","","22","22","1","3427","352",782,"2260112","02"
"226011203","2","02","2","2","1","1","1","2","2","1","2","2","1","2","1","01","2","","1","01","03","1","","22","22","1","3427","352",782,"2260112","03"
"226011204","2","01","2","2","1","1","2","1","2","2","2","2","2","","1","03","2","","2","","02","1","","22","22","1","3427","352",782,"2260112","04"
"226011205","2","02","1","2","1","1","1","1","2","1","1","2","2","","2","","2","","2","","01","","","22","22","1","3427","352",782,"2260112","05"
"226011206","2","02","1","2","1","1","1","1","1","1","1","2","1","2","2","","2","","2","","03","1","","22","22","1","3427","352",782,"2260112","06"
"226011207","2","01","1","2","1","1","1","2","1","1","1","2","1","2","1","02","2","","2","","01","","","22","22","1","3427","352",782,"2260112","07"
"226011208","2","01","1","1","1","1","1","2","2","1","2","2","2","","2","","2","","2","","01","","","22","22","1","3427","352",782,"2260112","08"
"226011210","2","01","1","2","1","1","1","1","1","1","1","2","2","","2","","1","02","2","","01","","","22","22","1","3427","352",782,"2260112","10"
"226011212","2","02","1","2","1","1","1","1","2","1","1","2","1","2","1","02","1","04","2","","04","1","","22","22","1","3427","352",782,"2260112","12"
"226011213","2","01","1","5","2","1","1","2","2","1","2","2","2","","1","02","1","01","2","","02","1","","22","22","1","3427","352",782,"2260112","13"
"226011215","3","02","1","2","1","1","1","2","1","1","2","2","2","","1","02","2","","2","","02","1","","22","22","1","3427","352",782,"2260112","15"
"226011216","2","01","1","2","1","1","1","2","2","1","2","2","2","","1","02","2","","2","","03","1","","22","22","1","3427","352",782,"2260112","16"
"226011217","2","01","2","2","1","1","1","1","2","2","2","2","2","","2","","2","","2","","01","","","22","22","1","3427","352",782,"2260112","17"
"226011218","2","02","2","2","1","1","1","1","1","1","1","2","1","2","1","01","1","03","2","","04","1","","22","22","1","3427","352",782,"2260112","18"
"226011219","2","03","2","1","1","1","1","2","2","1","2","2","1","2","1","03","2","","2","","04","1","","22","22","1","3427","352",782,"2260112","19"
"226011220","1","01","2","1","2","1","1","1","2","1","2","2","2","","2","","2","","2","","04","1","","22","22","1","3427","352",782,"2260112","20"
"226017901","2","03","1","2","1","1","1","1","1","1","2","2","1","2","1","01","1","01","2","","04","1","","22","22","1","3428","352",871,"2260179","01"
"226017902","2","02","1","2","1","1","1","1","2","1","1","2","1","2","1","03","1","03","2","","03","1","","22","22","1","3428","352",871,"2260179","02"
"226017903","3","01","2","2","1","1","1","2","1","2","1","2","1","2","2","","2","","2","","02","1","","22","22","1","3428","352",871,"2260179","03"
"226017904","2","03","1","2","1","1","1","1","2","1","2","2","1","2","1","02","1","09","1","06","03","1","","22","22","1","3428","352",871,"2260179","04"
"226017905","2","02","2","2","1","1","1","1","1","1","2","2","1","2","1","01","2","","2","","04","1","","22","22","1","3428","352",871,"2260179","05"
"226017906","2","02","1","2","1","1","1","1","2","1","2","2","2","","1","02","2","","2","","03","1","","22","22","1","3428","352",871,"2260179","06"
"226017907","2","02","2","2","1","1","1","1","2","1","2","2","2","","1","01","1","01","2","","03","1","","22","22","1","3428","352",871,"2260179","07"
"226017908","2","02","2","2","1","1","1","1","1","1","2","2","2","","1","03","2","","2","","02","1","","22","22","1","3428","352",871,"2260179","08"
"226017910","2","01","2","2","1","5","2","2","2","2","2","2","2","","2","","2","","2","","01","","","22","22","1","3428","352",871,"2260179","10"
"226017911","3","01","1","2","1","1","1","1","1","1","2","2","1","2","1","01","2","","2","","05","1","","22","22","1","3428","352",871,"2260179","11"
"226017912","2","01","1","2","1","1","1","2","2","1","2","2","2","","2","","2","","2","","01","","","22","22","1","3428","352",871,"2260179","12"
"226017913","2","02","2","2","1","1","1","1","1","1","2","2","1","2","1","05","1","02","2","","03","1","","22","22","1","3428","352",871,"2260179","13"
"226017914","2","03","1","2","1","1","1","1","1","1","1","2","1","1","1","02","2","","2","","05","1","","22","22","1","3428","352",871,"2260179","14"
"226017915","2","02","1","2","1","1","1","1","2","2","2","2","2","","2","","2","","2","","05","1","","22","22","1","3428","352",871,"2260179","15"
"226017916","2","03","1","2","1","1","1","1","1","1","2","2","1","2","1","02","2","","2","","01","","","22","22","1","3428","352",871,"2260179","16"
"226017917","2","01","1","2","1","1","1","1","2","2","2","2","2","","2","","2","","2","","01","","","22","22","1","3428","352",871,"2260179","17"
"226017918","1","01","3","5","3","1","1","1","2","2","2","2","2","","1","01","2","","2","","04","1","","22","22","1","3428","352",871,"2260179","18"
"226017919","1","01","3","5","1","1","1","1","2","1","2","2","2","","1","02","1","02","2","","02","1","","22","22","1","3428","352",871,"2260179","19"
"226017920","3","01","2","2","1","1","1","1","1","2","2","2","1","2","1","03","2","","2","","02","1","","22","22","1","3428","352",871,"2260179","20"
"226029301","3","02","1","1","1","1","1","1","1","1","1","2","1","2","2","","2","","2","","04","1","","22","22","1","3429","352",890,"2260293","01"
"226029302","3","01","1","1","1","1","1","1","2","1","2","2","1","1","1","01","2","","2","","01","","","22","22","1","3429","352",890,"2260293","02"
"226029304","3","02","1","1","1","1","1","1","2","1","1","2","1","2","1","01","2","","2","","02","1","","22","22","1","3429","352",890,"2260293","04"
"226029305","2","02","1","1","1","1","1","1","1","1","2","2","2","","2","","2","","2","","07","1","","22","22","1","3429","352",890,"2260293","05"
"226029306","3","01","1","1","2","1","1","1","1","1","2","2","1","2","1","01","2","","2","","01","","","22","22","1","3429","352",890,"2260293","06"
"226029307","3","01","1","1","1","1","1","1","2","1","2","2","2","","2","","2","","2","","01","","","22","22","1","3429","352",890,"2260293","07"
"226029308","3","03","1","1","1","1","1","1","1","1","1","1","1","1","1","01","2","","2","","02","1","","22","22","1","3429","352",890,"2260293","08"
"226029309","3","03","1","1","1","1","1","2","1","2","2","2","2","","1","02","2","","2","","05","1","","22","22","1","3429","352",890,"2260293","09"
"226029310","3","02","1","1","1","1","1","1","2","1","2","2","1","2","1","01","2","","2","","04","1","","22","22","1","3429","352",890,"2260293","10"
"226029311","3","02","1","1","1","1","1","1","1","1","2","2","1","2","1","02","2","","2","","05","1","","22","22","1","3429","352",890,"2260293","11"
"226029312","3","02","1","1","1","1","1","1","1","1","2","2","1","2","1","01","2","","2","","04","1","","22","22","1","3429","352",890,"2260293","12"
"226029313","2","02","1","1","1","1","1","2","2","2","2","2","1","2","2","","1","01","2","","03","1","","22","22","1","3429","352",890,"2260293","13"
"226029314","2","02","1","1","1","1","1","2","2","2","2","2","2","","1","01","1","05","1","01","02","1","","22","22","1","3429","352",890,"2260293","14"
"226029315","2","04","1","1","1","1","1","1","2","1","2","2","2","","2","","1","01","2","","08","1","","22","22","1","3429","352",890,"2260293","15"
"226029316","2","03","1","1","1","1","1","1","1","1","1","2","1","1","1","01","2","","2","","05","1","","22","22","1","3429","352",890,"2260293","16"
"226029317","3","02","1","1","1","1","1","1","1","1","1","2","1","1","1","02","2","","2","","03","1","","22","22","1","3429","352",890,"2260293","17"
"226029318","3","02","1","1","1","1","1","1","1","1","1","2","1","1","1","03","2","","2","","05","1","","22","22","1","3429","352",890,"2260293","18"
"226029319","2","02","1","1","1","1","1","1","2","1","2","2","1","2","2","","1","02","2","","04","1","","22","22","1","3429","352",890,"2260293","19"
"226029320","2","01","1","1","1","1","1","1","1","1","1","2","1","2","2","","2","","2","","01","","","22","22","1","3429","352",890,"2260293","20"
"226031501","2","02","1","1","1","1","1","1","2","1","2","2","1","2","2","","2","","2","","01","","","22","22","1","3430","353",706,"2260315","01"
"226031502","2","01","1","1","1","1","1","1","2","1","2","1","1","2","1","03","2","","2","","01","","","22","22","1","3430","353",706,"2260315","02"
"226031503","2","02","1","2","1","1","1","1","2","1","2","2","2","","1","03","1","03","1","03","04","1","","22","22","1","3430","353",706,"2260315","03"
"226031504","2","02","1","2","1","1","1","1","2","1","1","2","1","2","1","02","1","02","2","","05","1","","22","22","1","3430","353",706,"2260315","04"
"226031505","2","01","1","1","1","1","1","2","2","1","2","2","2","","2","","2","","2","","01","","","22","22","1","3430","353",706,"2260315","05"
"226031506","2","02","1","1","1","1","1","1","1","1","2","2","2","","1","02","2","","1","02","04","1","","22","22","1","3430","353",706,"2260315","06"
"226031507","2","02","2","1","1","1","1","1","1","1","2","2","1","2","1","04","2","","2","","08","1","","22","22","1","3430","353",706,"2260315","07"
"226031508","2","01","2","1","1","1","1","2","2","2","2","2","2","","2","","1","02","2","","03","1","","22","22","1","3430","353",706,"2260315","08"
"226031509","2","02","1","1","1","1","1","1","1","1","2","2","2","","1","03","1","04","2","","02","1","","22","22","1","3430","353",706,"2260315","09"
"226031510","2","02","1","1","1","1","1","1","2","2","2","2","1","2","1","02","1","02","2","","05","1","","22","22","1","3430","353",706,"2260315","10"
